song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Begyndelsen,2017-03-09T19:59:42Z,3:18,36,1,https://open.spotify.com/track/4hNzJSsDdqrQl5HZupVXyF,https://p.scdn.co/mp3-preview/885cdd384a8a466497f42b8eaef348fc927b1139?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Hun Sagde,2017-03-09T19:59:42Z,4:42,50,2,https://open.spotify.com/track/1jmBQusO4Mx984ORIzyuoS,https://p.scdn.co/mp3-preview/5853b7d77af4549fd05b0e75d27e0f57a69ab858?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Feelings,2017-03-09T19:59:42Z,2:03,38,3,https://open.spotify.com/track/5K5IOoRDE4HiUoY05KIcRK,https://p.scdn.co/mp3-preview/846b47f96989ac04452f592d32a8163e6ae953a1?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Alting / Ingenting,2017-03-09T19:59:42Z,4:05,50,4,https://open.spotify.com/track/1I6c9aecq7oWkIKPg11kzA,https://p.scdn.co/mp3-preview/ccafc3cff25cf94e77e5637ee2afe9a239aaa981?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Fortæl Dem (feat. Lord Siva),2017-03-09T19:59:42Z,4:00,44,5,https://open.spotify.com/track/6JIBMriPPgzJvX080yaFdN,https://p.scdn.co/mp3-preview/82fc063dbeea1cce9ce2be172fc4d25bbe063ce4?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Spor 6,2017-03-09T19:59:42Z,1:15,44,6,https://open.spotify.com/track/615MXUmeRbOWVebAEXvWV7,https://p.scdn.co/mp3-preview/330be5c800d718af3ee47cfe2fc1767c34b72d3d?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Boulevarden,2017-03-09T19:59:42Z,4:03,44,7,https://open.spotify.com/track/6MngwIA0YS2X0PdQsqJppL,https://p.scdn.co/mp3-preview/388fbb061f0f334fec613d55d028a5ea34e12c22?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Stein Bagger (feat. Sivas),2017-03-09T19:59:42Z,6:44,47,9,https://open.spotify.com/track/5eX78VCIia3G4A6tbdV5n3,https://p.scdn.co/mp3-preview/14ce561bfacc5386fcad621838f9ad17338647ae?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Gennem Byen,2017-03-09T19:59:42Z,4:09,53,10,https://open.spotify.com/track/1GeLUnMQ54ZcHi4SWIwXvJ,https://p.scdn.co/mp3-preview/10ca452904656c673397f58e18235cb26e85446b?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Englebarn (feat. Caroline Henderson),2017-03-09T19:59:42Z,4:04,32,11,https://open.spotify.com/track/1enKSiPjuUZxtrTNQ9GrCe,https://p.scdn.co/mp3-preview/8308b2f63eab2656d64af53f38f569eb78bdde1d?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Kjærlighed,2017-03-09T19:59:42Z,6:27,36,12,https://open.spotify.com/track/5DCDQrGTicnXu84p9G4pGu,https://p.scdn.co/mp3-preview/93251a29bac1c6a28156fa331525a68d9cec279e?cid=57b733e352a843eab708ae2a3e3c30bc,Forbandede Ungdom,2014-05-12,12,https://i.scdn.co/image/ab67616d00001e0241b16b4d9c78ef9ed5bf8a12,https://open.spotify.com/album/2lCbFNOlIAGwncT3nvMwAD,Ukendt Kunstner,https://open.spotify.com/artist/1d5Y2zrhRQ6R0plv652L67
Søndagsbarn,2017-02-24T17:28:30Z,3:47,0,1,https://open.spotify.com/track/1bImUrWcNytrq3bkh1wDZX,,De Bedste Til Smatten,2015-06-01,17,https://i.scdn.co/image/ab67616d00001e0233507ad76edcbb4a3505c334,https://open.spotify.com/album/1ZQWfKMjTygsRdnQlIcA3v,Suspekt,https://open.spotify.com/artist/74HomvqoUecDcUPRespyqg
Proletar (Hvor Jeg Står),2017-02-24T17:28:30Z,3:53,0,2,https://open.spotify.com/track/6AbjIGt9CexN3Nd5HsP7iK,,De Bedste Til Smatten,2015-06-01,17,https://i.scdn.co/image/ab67616d00001e0233507ad76edcbb4a3505c334,https://open.spotify.com/album/1ZQWfKMjTygsRdnQlIcA3v,Suspekt,https://open.spotify.com/artist/74HomvqoUecDcUPRespyqg
Sut Den Op Fra Slap,2017-02-24T17:28:30Z,2:36,0,3,https://open.spotify.com/track/7LKIeHaJ7no5UqsWO4jQaC,,De Bedste Til Smatten,2015-06-01,17,https://i.scdn.co/image/ab67616d00001e0233507ad76edcbb4a3505c334,https://open.spotify.com/album/1ZQWfKMjTygsRdnQlIcA3v,Suspekt,https://open.spotify.com/artist/74HomvqoUecDcUPRespyqg
Hvem Er En... Kælling?,2017-02-24T17:28:30Z,3:46,0,4,https://open.spotify.com/track/4J65Bi9r8pf69DBqddGIwF,,De Bedste Til Smatten,2015-06-01,17,https://i.scdn.co/image/ab67616d00001e0233507ad76edcbb4a3505c334,https://open.spotify.com/album/1ZQWfKMjTygsRdnQlIcA3v,Suspekt,https://open.spotify.com/artist/74HomvqoUecDcUPRespyqg
Klam Fyr,2017-02-24T17:28:30Z,2:41,0,5,https://open.spotify.com/track/28n5ZokbBwRke2JxhteOW7,,De Bedste Til Smatten,2015-06-01,17,https://i.scdn.co/image/ab67616d00001e0233507ad76edcbb4a3505c334,https://open.spotify.com/album/1ZQWfKMjTygsRdnQlIcA3v,Suspekt,https://open.spotify.com/artist/74HomvqoUecDcUPRespyqg
